GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master),Heroes(Hero 2 Archetype),Heroes(Hero 1 Archetype),Heroes(Hero 1 Class),Heroes(Hero 3 Class),Heroes(Hero 2 Class),Heroes(Hero 1),Heroes(Hero 3),Heroes(Hero 3 Archetype),Heroes(Hero 2)
1228769268,Descent2e,0,ABOUT_TO_START,0,0,4,757,"(8,3)","(1,15)",,"(7,2)","(2,16)","(1,16)",,"(5,7)",,"(2,4)","(5,2)","(3,4)","(6,5)",Mage,Healer,Disciple,Berserker,Runemaster,Avric Albright,Syndrael,Warrior,Widow Tarha
-843460102,Descent2e,0,ABOUT_TO_START,0,0,4,758,"(10,6)","(1,16)",,"(8,3)","(2,16)","(2,15)",,"(2,5)",,"(4,4)","(3,2)","(2,6)","(6,2)",Scout,Healer,Disciple,Berserker,Thief,Avric Albright,Grisban the Thirsty,Warrior,Tomble Burrowell
-976360414,Descent2e,0,ABOUT_TO_START,0,0,4,759,"(9,2)","(2,16)",,"(7,4)","(1,15)","(1,16)",,"(2,4)",,"(4,5)","(4,3)","(4,7)","(11,5)",Healer,Scout,Thief,Runemaster,Disciple,Tomble Burrowell,Widow Tarha,Mage,Avric Albright
844556234,Descent2e,0,ABOUT_TO_START,0,0,4,760,"(9,3)","(2,15)",,"(7,4)","(1,16)","(1,15)",,"(4,5)",,"(5,2)","(5,5)","(5,3)","(7,2)",Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Ashrian,Healer,Leoric of the Book
-1669981759,Descent2e,0,ABOUT_TO_START,0,0,4,761,"(6,4)","(2,16)",,"(10,3)","(1,16)","(1,15)",,"(4,6)",,"(3,5)","(5,6)","(5,5)","(9,6)",Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Ashrian,Healer,Grisban the Thirsty
-299777003,Descent2e,0,ABOUT_TO_START,0,0,4,762,"(10,4)","(2,16)",,"(11,6)","(1,15)","(2,15)",,"(5,4)",,"(4,4)","(3,7)","(4,2)","(9,4)",Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Tomble Burrowell,Scout,Grisban the Thirsty
2140256122,Descent2e,0,ABOUT_TO_START,0,0,4,763,"(8,2)","(1,15)",,"(6,5)","(2,16)","(2,15)",,"(3,2)",,"(2,3)","(4,4)","(3,6)","(10,4)",Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Syndrael,Warrior,Avric Albright
-833772935,Descent2e,0,ABOUT_TO_START,0,0,4,764,"(11,4)","(1,15)",,"(9,6)","(1,16)","(2,16)",,"(5,4)",,"(3,5)","(4,7)","(2,3)","(6,2)",Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Syndrael,Warrior,Tomble Burrowell
325808712,Descent2e,0,ABOUT_TO_START,0,0,4,765,"(11,4)","(2,16)",,"(9,6)","(1,15)","(1,16)",,"(5,5)",,"(5,3)","(5,7)","(2,5)","(6,5)",Warrior,Mage,Runemaster,Disciple,Berserker,Widow Tarha,Avric Albright,Healer,Syndrael
-670225843,Descent2e,0,ABOUT_TO_START,0,0,4,766,"(11,5)","(2,15)",,"(7,2)","(1,15)","(1,16)",,"(3,2)",,"(2,3)","(3,7)","(5,5)","(9,2)",Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Avric Albright,Healer,Leoric of the Book
-935444891,Descent2e,0,ABOUT_TO_START,0,0,4,767,"(6,3)","(2,16)",,"(11,4)","(2,15)","(1,15)",,"(4,7)",,"(2,6)","(4,4)","(5,3)","(6,5)",Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Widow Tarha,Mage,Jain Fairwood
2027730912,Descent2e,0,ABOUT_TO_START,0,0,4,768,"(8,6)","(2,15)",,"(7,2)","(2,16)","(1,15)",,"(5,2)",,"(5,3)","(2,6)","(3,2)","(9,2)",Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Ashrian,Healer,Widow Tarha
-1337052832,Descent2e,0,ABOUT_TO_START,0,0,4,769,"(11,6)","(2,16)",,"(9,5)","(1,16)","(1,15)",,"(2,5)",,"(3,6)","(2,3)","(5,5)","(9,3)",Scout,Healer,Disciple,Berserker,Thief,Avric Albright,Grisban the Thirsty,Warrior,Tomble Burrowell
2079542263,Descent2e,0,ABOUT_TO_START,0,0,4,770,"(9,2)","(2,16)",,"(10,5)","(1,15)","(1,16)",,"(5,2)",,"(3,6)","(3,5)","(4,5)","(6,3)",Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Avric Albright,Healer,Grisban the Thirsty
-1131744850,Descent2e,0,ABOUT_TO_START,0,0,4,771,"(8,6)","(1,16)",,"(9,5)","(2,15)","(2,16)",,"(4,6)",,"(3,6)","(5,5)","(3,2)","(6,2)",Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Widow Tarha,Mage,Ashrian
-2106901498,Descent2e,0,ABOUT_TO_START,0,0,4,772,"(9,3)","(2,15)",,"(10,4)","(1,16)","(2,16)",,"(3,6)",,"(4,7)","(2,2)","(5,6)","(11,4)",Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Tomble Burrowell,Scout,Syndrael
-1219033804,Descent2e,0,ABOUT_TO_START,0,0,4,773,"(8,6)","(2,15)",,"(10,4)","(2,16)","(1,16)",,"(5,2)",,"(3,4)","(4,5)","(2,5)","(7,2)",Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Ashrian,Healer,Leoric of the Book
-2001657292,Descent2e,0,ABOUT_TO_START,0,0,4,774,"(7,2)","(1,15)",,"(11,4)","(2,15)","(2,16)",,"(2,2)",,"(4,5)","(4,7)","(3,5)","(6,2)",Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Widow Tarha,Mage,Avric Albright
805599126,Descent2e,0,ABOUT_TO_START,0,0,4,775,"(7,4)","(2,15)",,"(9,5)","(1,15)","(2,16)",,"(4,5)",,"(2,6)","(4,3)","(4,6)","(11,4)",Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Syndrael,Warrior,Tomble Burrowell
-1784665546,Descent2e,0,ABOUT_TO_START,0,0,4,776,"(9,5)","(1,15)",,"(9,2)","(2,15)","(2,16)",,"(3,3)",,"(4,7)","(3,2)","(2,6)","(6,2)",Scout,Warrior,Berserker,Disciple,Thief,Syndrael,Ashrian,Healer,Tomble Burrowell
-1543490984,Descent2e,0,ABOUT_TO_START,0,0,4,777,"(9,4)","(1,16)",,"(8,2)","(2,16)","(2,15)",,"(2,3)",,"(5,2)","(5,5)","(5,6)","(6,3)",Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Avric Albright,Healer,Leoric of the Book
1337606262,Descent2e,0,ABOUT_TO_START,0,0,4,778,"(10,4)","(1,16)",,"(9,6)","(2,16)","(1,15)",,"(4,7)",,"(2,6)","(3,3)","(5,4)","(6,5)",Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Tomble Burrowell,Scout,Grisban the Thirsty
-1737079796,Descent2e,0,ABOUT_TO_START,0,0,4,779,"(9,2)","(1,15)",,"(10,5)","(2,16)","(1,16)",,"(2,3)",,"(2,5)","(5,4)","(5,7)","(11,4)",Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Tomble Burrowell,Scout,Avric Albright
973531946,Descent2e,0,ABOUT_TO_START,0,0,4,780,"(9,6)","(2,15)",,"(6,4)","(2,16)","(1,15)",,"(5,6)",,"(4,7)","(3,6)","(3,2)","(9,4)",Mage,Scout,Thief,Disciple,Runemaster,Tomble Burrowell,Avric Albright,Healer,Leoric of the Book
2059864353,Descent2e,0,ABOUT_TO_START,0,0,4,781,"(8,6)","(1,16)",,"(11,6)","(2,15)","(1,15)",,"(5,4)",,"(4,6)","(4,2)","(4,7)","(6,2)",Scout,Mage,Runemaster,Disciple,Thief,Widow Tarha,Avric Albright,Healer,Jain Fairwood
1699823939,Descent2e,0,ABOUT_TO_START,0,0,4,782,"(7,4)","(1,15)",,"(9,4)","(2,15)","(1,16)",,"(4,2)",,"(5,4)","(5,7)","(3,6)","(6,3)",Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Leoric of the Book,Mage,Jain Fairwood
878247963,Descent2e,0,ABOUT_TO_START,0,0,4,783,"(10,6)","(2,16)",,"(6,4)","(1,16)","(2,15)",,"(4,4)",,"(3,2)","(2,6)","(4,6)","(9,5)",Mage,Warrior,Berserker,Thief,Runemaster,Syndrael,Jain Fairwood,Scout,Widow Tarha
1492359525,Descent2e,0,ABOUT_TO_START,0,0,4,784,"(9,6)","(1,15)",,"(7,2)","(2,15)","(2,16)",,"(4,6)",,"(3,3)","(2,6)","(4,5)","(11,4)",Scout,Healer,Disciple,Runemaster,Thief,Avric Albright,Leoric of the Book,Mage,Jain Fairwood
939449392,Descent2e,0,ABOUT_TO_START,0,0,4,785,"(8,3)","(2,15)",,"(9,2)","(1,16)","(1,15)",,"(4,7)",,"(5,3)","(5,6)","(3,2)","(11,6)",Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Avric Albright,Healer,Syndrael
39041849,Descent2e,0,ABOUT_TO_START,0,0,4,786,"(9,4)","(1,16)",,"(10,4)","(2,16)","(2,15)",,"(5,7)",,"(4,3)","(2,3)","(3,5)","(8,6)",Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Syndrael,Warrior,Widow Tarha
1148941475,Descent2e,0,ABOUT_TO_START,0,0,4,787,"(10,3)","(1,16)",,"(10,6)","(2,15)","(2,16)",,"(3,7)",,"(3,5)","(5,3)","(4,7)","(9,4)",Healer,Warrior,Berserker,Runemaster,Disciple,Grisban the Thirsty,Leoric of the Book,Mage,Avric Albright
54306783,Descent2e,0,ABOUT_TO_START,0,0,4,788,"(9,4)","(1,16)",,"(11,5)","(1,15)","(2,15)",,"(2,3)",,"(2,7)","(5,7)","(5,3)","(7,3)",Healer,Scout,Thief,Berserker,Disciple,Tomble Burrowell,Grisban the Thirsty,Warrior,Avric Albright
-1564193712,Descent2e,0,ABOUT_TO_START,0,0,4,789,"(7,2)","(2,15)",,"(10,6)","(1,16)","(1,15)",,"(5,2)",,"(3,4)","(4,6)","(4,4)","(11,6)",Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Grisban the Thirsty,Warrior,Avric Albright
727843409,Descent2e,0,ABOUT_TO_START,0,0,4,790,"(10,3)","(1,15)",,"(7,3)","(2,16)","(1,16)",,"(3,7)",,"(2,4)","(4,7)","(5,7)","(9,5)",Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Tomble Burrowell,Scout,Ashrian
-1841107893,Descent2e,0,ABOUT_TO_START,0,0,4,791,"(9,3)","(2,16)",,"(7,4)","(1,16)","(2,15)",,"(5,3)",,"(4,4)","(4,6)","(4,3)","(9,6)",Warrior,Scout,Thief,Disciple,Berserker,Jain Fairwood,Ashrian,Healer,Syndrael
1469435623,Descent2e,0,ABOUT_TO_START,0,0,4,792,"(8,3)","(1,16)",,"(9,3)","(1,15)","(2,16)",,"(3,7)",,"(5,7)","(3,2)","(4,4)","(10,3)",Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Widow Tarha,Mage,Avric Albright
750321026,Descent2e,0,ABOUT_TO_START,0,0,4,793,"(10,5)","(1,16)",,"(7,4)","(2,15)","(1,15)",,"(2,2)",,"(3,4)","(3,6)","(2,3)","(10,3)",Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Jain Fairwood,Scout,Avric Albright
-555009689,Descent2e,0,ABOUT_TO_START,0,0,4,794,"(8,6)","(1,16)",,"(8,3)","(2,16)","(1,15)",,"(4,5)",,"(3,7)","(5,7)","(2,6)","(10,6)",Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Jain Fairwood,Scout,Ashrian
-2143600459,Descent2e,0,ABOUT_TO_START,0,0,4,795,"(10,6)","(2,16)",,"(6,2)","(2,15)","(1,16)",,"(3,6)",,"(4,3)","(2,7)","(4,7)","(9,2)",Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Leoric of the Book,Mage,Avric Albright
1068655429,Descent2e,0,ABOUT_TO_START,0,0,4,796,"(9,5)","(1,15)",,"(6,4)","(2,16)","(2,15)",,"(3,5)",,"(2,3)","(5,6)","(2,5)","(11,5)",Healer,Scout,Thief,Berserker,Disciple,Tomble Burrowell,Grisban the Thirsty,Warrior,Avric Albright
-518190764,Descent2e,0,ABOUT_TO_START,0,0,4,797,"(8,6)","(1,15)",,"(6,3)","(1,16)","(2,15)",,"(5,5)",,"(3,6)","(4,4)","(4,3)","(6,5)",Scout,Mage,Runemaster,Berserker,Thief,Widow Tarha,Grisban the Thirsty,Warrior,Jain Fairwood
-47548423,Descent2e,0,ABOUT_TO_START,0,0,4,798,"(9,6)","(2,16)",,"(8,2)","(1,16)","(1,15)",,"(4,5)",,"(4,3)","(5,6)","(2,6)","(9,4)",Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Avric Albright,Healer,Syndrael
159254260,Descent2e,0,ABOUT_TO_START,0,0,4,799,"(10,6)","(2,15)",,"(10,4)","(2,16)","(1,15)",,"(4,4)",,"(4,3)","(3,7)","(2,6)","(6,4)",Healer,Scout,Thief,Runemaster,Disciple,Tomble Burrowell,Widow Tarha,Mage,Ashrian
1947433886,Descent2e,0,ABOUT_TO_START,0,0,4,800,"(10,3)","(2,16)",,"(8,2)","(1,16)","(2,15)",,"(3,6)",,"(4,6)","(2,4)","(5,4)","(9,4)",Mage,Healer,Disciple,Berserker,Runemaster,Avric Albright,Grisban the Thirsty,Warrior,Leoric of the Book
1767686777,Descent2e,0,ABOUT_TO_START,0,0,4,801,"(8,6)","(2,16)",,"(8,3)","(1,16)","(1,15)",,"(3,4)",,"(5,5)","(2,6)","(3,2)","(10,3)",Healer,Warrior,Berserker,Runemaster,Disciple,Syndrael,Widow Tarha,Mage,Ashrian
984221742,Descent2e,0,ABOUT_TO_START,0,0,4,802,"(9,3)","(1,16)",,"(10,3)","(2,15)","(2,16)",,"(5,2)",,"(4,2)","(3,2)","(4,3)","(8,3)",Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Jain Fairwood,Scout,Avric Albright
-1862561990,Descent2e,0,ABOUT_TO_START,0,0,4,803,"(9,3)","(1,15)",,"(7,2)","(1,16)","(2,15)",,"(4,4)",,"(3,4)","(2,7)","(4,2)","(10,3)",Warrior,Mage,Runemaster,Thief,Berserker,Widow Tarha,Tomble Burrowell,Scout,Grisban the Thirsty
633899036,Descent2e,0,ABOUT_TO_START,0,0,4,804,"(11,5)","(2,16)",,"(8,6)","(1,16)","(2,15)",,"(4,4)",,"(4,6)","(3,7)","(2,7)","(8,3)",Warrior,Scout,Thief,Runemaster,Berserker,Tomble Burrowell,Leoric of the Book,Mage,Grisban the Thirsty
1602133398,Descent2e,0,ABOUT_TO_START,0,0,4,805,"(7,2)","(1,16)",,"(8,2)","(2,15)","(2,16)",,"(4,7)",,"(2,6)","(2,7)","(5,2)","(10,5)",Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Leoric of the Book,Mage,Jain Fairwood
1940783386,Descent2e,0,ABOUT_TO_START,0,0,4,806,"(7,4)","(2,16)",,"(11,6)","(2,15)","(1,15)",,"(4,2)",,"(2,5)","(4,4)","(5,3)","(9,3)",Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Jain Fairwood,Scout,Widow Tarha
1529326549,Descent2e,0,ABOUT_TO_START,0,0,4,807,"(8,2)","(1,15)",,"(11,5)","(1,16)","(2,15)",,"(2,6)",,"(3,7)","(2,3)","(4,4)","(7,2)",Scout,Mage,Runemaster,Disciple,Thief,Widow Tarha,Ashrian,Healer,Tomble Burrowell
145702989,Descent2e,0,ABOUT_TO_START,0,0,4,808,"(6,2)","(1,16)",,"(8,3)","(2,16)","(2,15)",,"(3,2)",,"(3,6)","(4,2)","(4,5)","(11,6)",Healer,Scout,Thief,Runemaster,Disciple,Tomble Burrowell,Widow Tarha,Mage,Ashrian
558256985,Descent2e,0,ABOUT_TO_START,0,0,4,809,"(7,3)","(1,15)",,"(11,6)","(1,16)","(2,16)",,"(4,4)",,"(3,6)","(3,4)","(4,5)","(6,4)",Warrior,Scout,Thief,Runemaster,Berserker,Jain Fairwood,Widow Tarha,Mage,Grisban the Thirsty
-449330880,Descent2e,0,ABOUT_TO_START,0,0,4,810,"(6,5)","(2,16)",,"(9,2)","(1,15)","(2,15)",,"(2,4)",,"(2,5)","(2,7)","(2,2)","(7,3)",Mage,Warrior,Berserker,Disciple,Runemaster,Syndrael,Avric Albright,Healer,Widow Tarha
1580692316,Descent2e,0,ABOUT_TO_START,0,0,4,811,"(9,6)","(2,16)",,"(8,3)","(1,16)","(1,15)",,"(2,2)",,"(4,7)","(5,2)","(4,3)","(8,6)",Warrior,Mage,Runemaster,Disciple,Berserker,Widow Tarha,Ashrian,Healer,Syndrael
-1708520629,Descent2e,0,ABOUT_TO_START,0,0,4,812,"(11,6)","(1,16)",,"(9,3)","(2,16)","(2,15)",,"(2,6)",,"(3,2)","(5,2)","(3,3)","(10,6)",Mage,Healer,Disciple,Berserker,Runemaster,Ashrian,Grisban the Thirsty,Warrior,Widow Tarha
111120336,Descent2e,0,ABOUT_TO_START,0,0,4,813,"(6,5)","(1,15)",,"(9,4)","(2,15)","(1,16)",,"(2,7)",,"(2,2)","(3,5)","(2,4)","(7,3)",Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Leoric of the Book,Mage,Tomble Burrowell
-1419244200,Descent2e,0,ABOUT_TO_START,0,0,4,814,"(10,4)","(1,16)",,"(8,6)","(2,16)","(2,15)",,"(5,4)",,"(4,5)","(4,3)","(2,6)","(6,2)",Scout,Mage,Runemaster,Disciple,Thief,Widow Tarha,Avric Albright,Healer,Tomble Burrowell
-1908641243,Descent2e,0,ABOUT_TO_START,0,0,4,815,"(7,3)","(1,15)",,"(9,4)","(2,15)","(2,16)",,"(4,2)",,"(2,7)","(5,2)","(5,4)","(11,4)",Warrior,Mage,Runemaster,Thief,Berserker,Leoric of the Book,Tomble Burrowell,Scout,Syndrael
638731805,Descent2e,0,ABOUT_TO_START,0,0,4,816,"(11,5)","(2,15)",,"(6,3)","(1,16)","(2,16)",,"(3,2)",,"(2,2)","(3,4)","(4,2)","(7,3)",Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Widow Tarha,Mage,Jain Fairwood
-1003240712,Descent2e,0,ABOUT_TO_START,0,0,4,817,"(6,5)","(1,15)",,"(9,3)","(2,15)","(2,16)",,"(2,7)",,"(4,2)","(2,3)","(3,2)","(10,3)",Warrior,Scout,Thief,Runemaster,Berserker,Tomble Burrowell,Widow Tarha,Mage,Grisban the Thirsty
-182593711,Descent2e,0,ABOUT_TO_START,0,0,4,818,"(8,3)","(2,15)",,"(10,4)","(1,15)","(2,16)",,"(4,3)",,"(2,4)","(2,5)","(2,6)","(11,5)",Mage,Healer,Disciple,Berserker,Runemaster,Ashrian,Syndrael,Warrior,Widow Tarha
1849491193,Descent2e,0,ABOUT_TO_START,0,0,4,819,"(6,2)","(2,16)",,"(11,4)","(1,15)","(2,15)",,"(3,3)",,"(4,6)","(2,5)","(3,2)","(7,2)",Warrior,Mage,Runemaster,Disciple,Berserker,Widow Tarha,Ashrian,Healer,Syndrael
-1742861219,Descent2e,0,ABOUT_TO_START,0,0,4,820,"(9,6)","(2,15)",,"(6,2)","(1,15)","(1,16)",,"(4,5)",,"(5,2)","(3,2)","(5,6)","(10,5)",Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Tomble Burrowell,Scout,Syndrael
892593811,Descent2e,0,ABOUT_TO_START,0,0,4,821,"(10,4)","(1,15)",,"(7,4)","(1,16)","(2,16)",,"(4,6)",,"(3,3)","(5,4)","(3,5)","(6,3)",Scout,Mage,Runemaster,Berserker,Thief,Widow Tarha,Grisban the Thirsty,Warrior,Tomble Burrowell
1846276504,Descent2e,0,ABOUT_TO_START,0,0,4,822,"(7,3)","(2,16)",,"(9,3)","(1,16)","(1,15)",,"(3,6)",,"(5,3)","(3,3)","(2,3)","(11,6)",Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Jain Fairwood,Scout,Avric Albright
-181360885,Descent2e,0,ABOUT_TO_START,0,0,4,823,"(9,6)","(2,16)",,"(11,4)","(2,15)","(1,15)",,"(2,4)",,"(3,4)","(2,5)","(2,6)","(10,6)",Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Leoric of the Book,Mage,Grisban the Thirsty
-515414246,Descent2e,0,ABOUT_TO_START,0,0,4,824,"(8,3)","(2,16)",,"(6,5)","(1,15)","(1,16)",,"(2,7)",,"(4,3)","(2,5)","(4,4)","(9,3)",Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Tomble Burrowell,Scout,Avric Albright
781733181,Descent2e,0,ABOUT_TO_START,0,0,4,825,"(10,3)","(2,16)",,"(6,5)","(2,15)","(1,15)",,"(4,4)",,"(3,2)","(5,4)","(3,7)","(8,6)",Healer,Scout,Thief,Runemaster,Disciple,Tomble Burrowell,Widow Tarha,Mage,Avric Albright
-1017105766,Descent2e,0,ABOUT_TO_START,0,0,4,826,"(10,6)","(1,16)",,"(11,5)","(2,15)","(1,15)",,"(2,4)",,"(3,5)","(4,3)","(2,6)","(8,3)",Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Avric Albright,Healer,Syndrael
1757603109,Descent2e,0,ABOUT_TO_START,0,0,4,827,"(8,3)","(1,15)",,"(6,4)","(1,16)","(2,15)",,"(4,5)",,"(3,3)","(4,7)","(4,6)","(10,6)",Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Avric Albright,Healer,Grisban the Thirsty
154994175,Descent2e,0,ABOUT_TO_START,0,0,4,828,"(9,6)","(1,16)",,"(9,2)","(2,15)","(2,16)",,"(4,7)",,"(4,6)","(3,6)","(2,4)","(11,5)",Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Syndrael,Warrior,Widow Tarha
396742337,Descent2e,0,ABOUT_TO_START,0,0,4,829,"(6,3)","(2,16)",,"(9,5)","(1,15)","(2,15)",,"(2,4)",,"(2,2)","(4,2)","(5,6)","(7,3)",Warrior,Mage,Runemaster,Thief,Berserker,Leoric of the Book,Tomble Burrowell,Scout,Grisban the Thirsty
-272970616,Descent2e,0,ABOUT_TO_START,0,0,4,830,"(11,6)","(2,15)",,"(10,6)","(1,15)","(1,16)",,"(4,3)",,"(2,6)","(2,3)","(4,6)","(9,4)",Mage,Warrior,Berserker,Disciple,Runemaster,Syndrael,Ashrian,Healer,Leoric of the Book
-819095517,Descent2e,0,ABOUT_TO_START,0,0,4,831,"(9,2)","(1,15)",,"(11,5)","(2,16)","(2,15)",,"(2,2)",,"(4,7)","(2,6)","(3,5)","(10,3)",Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Tomble Burrowell,Scout,Grisban the Thirsty
-1178409292,Descent2e,0,ABOUT_TO_START,0,0,4,832,"(6,5)","(1,16)",,"(10,6)","(2,16)","(1,15)",,"(4,2)",,"(5,5)","(5,4)","(3,7)","(11,4)",Mage,Warrior,Berserker,Disciple,Runemaster,Syndrael,Avric Albright,Healer,Leoric of the Book
547939752,Descent2e,0,ABOUT_TO_START,0,0,4,833,"(10,5)","(2,15)",,"(7,4)","(2,16)","(1,15)",,"(3,6)",,"(3,4)","(2,3)","(2,2)","(7,2)",Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Widow Tarha,Mage,Tomble Burrowell
1104993625,Descent2e,0,ABOUT_TO_START,0,0,4,834,"(10,6)","(2,15)",,"(10,3)","(2,16)","(1,15)",,"(4,4)",,"(5,5)","(2,2)","(2,7)","(8,2)",Mage,Warrior,Berserker,Thief,Runemaster,Syndrael,Tomble Burrowell,Scout,Widow Tarha
-660607835,Descent2e,0,ABOUT_TO_START,0,0,4,835,"(9,5)","(2,15)",,"(10,3)","(2,16)","(1,15)",,"(2,7)",,"(3,6)","(5,5)","(3,4)","(7,4)",Warrior,Scout,Thief,Disciple,Berserker,Jain Fairwood,Avric Albright,Healer,Grisban the Thirsty
-1620341116,Descent2e,0,ABOUT_TO_START,0,0,4,836,"(6,2)","(1,15)",,"(11,5)","(2,16)","(2,15)",,"(3,2)",,"(5,6)","(2,3)","(2,6)","(9,3)",Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Leoric of the Book,Mage,Avric Albright
919376403,Descent2e,0,ABOUT_TO_START,0,0,4,837,"(6,4)","(2,16)",,"(9,4)","(2,15)","(1,15)",,"(4,7)",,"(5,7)","(4,4)","(4,5)","(10,3)",Healer,Scout,Thief,Berserker,Disciple,Jain Fairwood,Syndrael,Warrior,Ashrian
845249300,Descent2e,0,ABOUT_TO_START,0,0,4,838,"(9,3)","(1,15)",,"(6,4)","(1,16)","(2,16)",,"(3,5)",,"(2,3)","(4,7)","(3,3)","(7,2)",Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Leoric of the Book,Mage,Grisban the Thirsty
1723706879,Descent2e,0,ABOUT_TO_START,0,0,4,839,"(9,4)","(2,15)",,"(9,2)","(1,16)","(2,16)",,"(2,3)",,"(2,5)","(5,3)","(3,5)","(7,2)",Scout,Mage,Runemaster,Disciple,Thief,Leoric of the Book,Avric Albright,Healer,Jain Fairwood
-1233601985,Descent2e,0,ABOUT_TO_START,0,0,4,840,"(8,3)","(2,16)",,"(11,5)","(1,16)","(2,15)",,"(5,4)",,"(4,6)","(5,5)","(5,6)","(9,6)",Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Avric Albright,Healer,Jain Fairwood
2080118218,Descent2e,0,ABOUT_TO_START,0,0,4,841,"(6,3)","(2,16)",,"(7,2)","(1,15)","(1,16)",,"(4,5)",,"(4,3)","(5,3)","(5,4)","(10,3)",Healer,Scout,Thief,Berserker,Disciple,Tomble Burrowell,Grisban the Thirsty,Warrior,Avric Albright
-129712049,Descent2e,0,ABOUT_TO_START,0,0,4,842,"(8,2)","(1,16)",,"(11,5)","(2,15)","(2,16)",,"(5,3)",,"(4,7)","(2,6)","(5,5)","(6,2)",Scout,Warrior,Berserker,Disciple,Thief,Syndrael,Avric Albright,Healer,Jain Fairwood
554578548,Descent2e,0,ABOUT_TO_START,0,0,4,843,"(8,3)","(1,16)",,"(9,5)","(2,16)","(2,15)",,"(3,2)",,"(4,3)","(3,3)","(2,3)","(8,6)",Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Tomble Burrowell,Scout,Ashrian
-29579167,Descent2e,0,ABOUT_TO_START,0,0,4,844,"(11,5)","(1,16)",,"(8,2)","(2,16)","(2,15)",,"(2,4)",,"(4,7)","(3,3)","(5,2)","(10,6)",Scout,Mage,Runemaster,Berserker,Thief,Widow Tarha,Syndrael,Warrior,Tomble Burrowell
-1592009324,Descent2e,0,ABOUT_TO_START,0,0,4,845,"(8,6)","(2,15)",,"(6,4)","(1,15)","(2,16)",,"(3,4)",,"(4,7)","(3,2)","(3,7)","(9,5)",Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Syndrael,Warrior,Leoric of the Book
103849202,Descent2e,0,ABOUT_TO_START,0,0,4,846,"(8,2)","(2,15)",,"(10,6)","(2,16)","(1,16)",,"(3,4)",,"(5,4)","(2,4)","(4,6)","(8,6)",Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Leoric of the Book,Mage,Jain Fairwood
