GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,RoundCounter
-843460102,Descent2e,1,ROUND_OVER,136,9,4,758,
-843460102,Descent2e,2,ROUND_OVER,175,8,4,758,
-843460102,Descent2e,3,ROUND_OVER,194,8,4,758,
-976360414,Descent2e,0,ROUND_OVER,110,10,4,759,
-976360414,Descent2e,1,ROUND_OVER,146,10,4,759,
-976360414,Descent2e,2,ROUND_OVER,196,10,4,759,
-976360414,Descent2e,3,ROUND_OVER,242,10,4,759,
844556234,Descent2e,0,ROUND_OVER,96,10,4,760,
844556234,Descent2e,1,ROUND_OVER,143,10,4,760,
844556234,Descent2e,2,ROUND_OVER,177,9,4,760,
844556234,Descent2e,3,ROUND_OVER,213,9,4,760,
-1669981759,Descent2e,0,ROUND_OVER,105,10,4,761,
-1669981759,Descent2e,1,ROUND_OVER,139,10,4,761,
-1669981759,Descent2e,2,ROUND_OVER,192,10,4,761,
-1669981759,Descent2e,3,ROUND_OVER,247,10,4,761,
-299777003,Descent2e,0,ROUND_OVER,105,10,4,762,
-299777003,Descent2e,1,ROUND_OVER,144,10,4,762,
-299777003,Descent2e,2,ROUND_OVER,186,9,4,762,
-299777003,Descent2e,3,ROUND_OVER,226,9,4,762,
2140256122,Descent2e,0,ROUND_OVER,93,10,4,763,
2140256122,Descent2e,1,ROUND_OVER,128,10,4,763,
2140256122,Descent2e,2,ROUND_OVER,167,9,4,763,
2140256122,Descent2e,3,ROUND_OVER,211,9,4,763,
-833772935,Descent2e,0,ROUND_OVER,118,10,4,764,
-833772935,Descent2e,1,ROUND_OVER,148,10,4,764,
-833772935,Descent2e,2,ROUND_OVER,193,9,4,764,
-833772935,Descent2e,3,ROUND_OVER,236,9,4,764,
325808712,Descent2e,0,ROUND_OVER,98,10,4,765,
325808712,Descent2e,1,ROUND_OVER,131,9,4,765,
325808712,Descent2e,2,ROUND_OVER,174,9,4,765,
325808712,Descent2e,3,ROUND_OVER,203,9,4,765,
-670225843,Descent2e,0,ROUND_OVER,104,10,4,766,
-670225843,Descent2e,1,ROUND_OVER,153,10,4,766,
-670225843,Descent2e,2,ROUND_OVER,181,9,4,766,
-670225843,Descent2e,3,ROUND_OVER,210,8,4,766,
-935444891,Descent2e,0,ROUND_OVER,95,9,4,767,
-935444891,Descent2e,1,ROUND_OVER,144,10,4,767,
-935444891,Descent2e,2,ROUND_OVER,199,9,4,767,
-935444891,Descent2e,3,ROUND_OVER,229,9,4,767,
2027730912,Descent2e,0,ROUND_OVER,90,10,4,768,
2027730912,Descent2e,1,ROUND_OVER,146,10,4,768,
2027730912,Descent2e,2,ROUND_OVER,176,9,4,768,
2027730912,Descent2e,3,ROUND_OVER,198,9,4,768,
2027730912,Descent2e,4,ROUND_OVER,224,8,4,768,
-1337052832,Descent2e,0,ROUND_OVER,111,10,4,769,
-1337052832,Descent2e,1,ROUND_OVER,151,10,4,769,
-1337052832,Descent2e,2,ROUND_OVER,199,10,4,769,
-1337052832,Descent2e,3,ROUND_OVER,228,9,4,769,
2079542263,Descent2e,0,ROUND_OVER,87,10,4,770,
2079542263,Descent2e,1,ROUND_OVER,148,10,4,770,
2079542263,Descent2e,2,ROUND_OVER,195,10,4,770,
2079542263,Descent2e,3,ROUND_OVER,241,10,4,770,
-1131744850,Descent2e,0,ROUND_OVER,109,9,4,771,
-1131744850,Descent2e,1,ROUND_OVER,161,10,4,771,
-1131744850,Descent2e,2,ROUND_OVER,220,10,4,771,
-1131744850,Descent2e,3,ROUND_OVER,256,9,4,771,
-1131744850,Descent2e,4,ROUND_OVER,303,9,4,771,
-2106901498,Descent2e,0,ROUND_OVER,109,10,4,772,
-2106901498,Descent2e,1,ROUND_OVER,149,10,4,772,
-2106901498,Descent2e,2,ROUND_OVER,196,10,4,772,
-2106901498,Descent2e,3,ROUND_OVER,239,10,4,772,
-1219033804,Descent2e,0,ROUND_OVER,90,10,4,773,
-1219033804,Descent2e,1,ROUND_OVER,138,9,4,773,
-1219033804,Descent2e,2,ROUND_OVER,162,9,4,773,
-2001657292,Descent2e,0,ROUND_OVER,102,10,4,774,
-2001657292,Descent2e,1,ROUND_OVER,145,9,4,774,
-2001657292,Descent2e,2,ROUND_OVER,172,9,4,774,
-2001657292,Descent2e,3,ROUND_OVER,203,9,4,774,
805599126,Descent2e,0,ROUND_OVER,101,10,4,775,
805599126,Descent2e,1,ROUND_OVER,155,10,4,775,
805599126,Descent2e,2,ROUND_OVER,204,10,4,775,
805599126,Descent2e,3,ROUND_OVER,260,10,4,775,
-1784665546,Descent2e,0,ROUND_OVER,121,10,4,776,
-1784665546,Descent2e,1,ROUND_OVER,160,10,4,776,
-1784665546,Descent2e,2,ROUND_OVER,197,8,4,776,
-1784665546,Descent2e,3,ROUND_OVER,232,8,4,776,
-1543490984,Descent2e,0,ROUND_OVER,96,10,4,777,
-1543490984,Descent2e,1,ROUND_OVER,134,10,4,777,
-1543490984,Descent2e,2,ROUND_OVER,182,10,4,777,
-1543490984,Descent2e,3,ROUND_OVER,233,10,4,777,
1337606262,Descent2e,0,ROUND_OVER,101,10,4,778,
1337606262,Descent2e,1,ROUND_OVER,136,10,4,778,
1337606262,Descent2e,2,ROUND_OVER,175,10,4,778,
1337606262,Descent2e,3,ROUND_OVER,226,10,4,778,
-1737079796,Descent2e,0,ROUND_OVER,115,10,4,779,
-1737079796,Descent2e,1,ROUND_OVER,153,10,4,779,
-1737079796,Descent2e,2,ROUND_OVER,195,10,4,779,
-1737079796,Descent2e,3,ROUND_OVER,245,10,4,779,
973531946,Descent2e,0,ROUND_OVER,116,10,4,780,
973531946,Descent2e,1,ROUND_OVER,146,9,4,780,
973531946,Descent2e,2,ROUND_OVER,175,9,4,780,
973531946,Descent2e,3,ROUND_OVER,227,9,4,780,
2059864353,Descent2e,0,ROUND_OVER,103,10,4,781,
2059864353,Descent2e,1,ROUND_OVER,145,9,4,781,
2059864353,Descent2e,2,ROUND_OVER,186,10,4,781,
2059864353,Descent2e,3,ROUND_OVER,245,10,4,781,
1699823939,Descent2e,0,ROUND_OVER,112,9,4,782,
1699823939,Descent2e,1,ROUND_OVER,150,9,4,782,
1699823939,Descent2e,2,ROUND_OVER,188,9,4,782,
1699823939,Descent2e,3,ROUND_OVER,230,8,4,782,
878247963,Descent2e,0,ROUND_OVER,102,10,4,783,
878247963,Descent2e,1,ROUND_OVER,162,10,4,783,
878247963,Descent2e,2,ROUND_OVER,203,9,4,783,
878247963,Descent2e,3,ROUND_OVER,251,9,4,783,
1492359525,Descent2e,0,ROUND_OVER,115,10,4,784,
1492359525,Descent2e,1,ROUND_OVER,169,10,4,784,
1492359525,Descent2e,2,ROUND_OVER,215,10,4,784,
1492359525,Descent2e,3,ROUND_OVER,270,10,4,784,
939449392,Descent2e,0,ROUND_OVER,115,10,4,785,
939449392,Descent2e,1,ROUND_OVER,155,10,4,785,
939449392,Descent2e,2,ROUND_OVER,197,10,4,785,
939449392,Descent2e,3,ROUND_OVER,244,10,4,785,
39041849,Descent2e,0,ROUND_OVER,138,10,4,786,
39041849,Descent2e,1,ROUND_OVER,180,10,4,786,
39041849,Descent2e,2,ROUND_OVER,222,10,4,786,
39041849,Descent2e,3,ROUND_OVER,270,9,4,786,
1148941475,Descent2e,0,ROUND_OVER,101,10,4,787,
1148941475,Descent2e,1,ROUND_OVER,140,10,4,787,
1148941475,Descent2e,2,ROUND_OVER,173,9,4,787,
1148941475,Descent2e,3,ROUND_OVER,191,8,4,787,
54306783,Descent2e,0,ROUND_OVER,91,10,4,788,
54306783,Descent2e,1,ROUND_OVER,142,10,4,788,
54306783,Descent2e,2,ROUND_OVER,185,10,4,788,
54306783,Descent2e,3,ROUND_OVER,229,10,4,788,
-1564193712,Descent2e,0,ROUND_OVER,110,10,4,789,
-1564193712,Descent2e,1,ROUND_OVER,144,10,4,789,
-1564193712,Descent2e,2,ROUND_OVER,195,10,4,789,
-1564193712,Descent2e,3,ROUND_OVER,241,10,4,789,
727843409,Descent2e,0,ROUND_OVER,116,10,4,790,
727843409,Descent2e,1,ROUND_OVER,149,10,4,790,
727843409,Descent2e,2,ROUND_OVER,190,10,4,790,
727843409,Descent2e,3,ROUND_OVER,232,10,4,790,
-1841107893,Descent2e,0,ROUND_OVER,121,10,4,791,
-1841107893,Descent2e,1,ROUND_OVER,164,10,4,791,
-1841107893,Descent2e,2,ROUND_OVER,212,10,4,791,
-1841107893,Descent2e,3,ROUND_OVER,260,10,4,791,
1469435623,Descent2e,0,ROUND_OVER,128,10,4,792,
1469435623,Descent2e,1,ROUND_OVER,170,10,4,792,
1469435623,Descent2e,2,ROUND_OVER,224,10,4,792,
1469435623,Descent2e,3,ROUND_OVER,278,10,4,792,
750321026,Descent2e,0,ROUND_OVER,92,9,4,793,
750321026,Descent2e,1,ROUND_OVER,145,10,4,793,
750321026,Descent2e,2,ROUND_OVER,199,9,4,793,
750321026,Descent2e,3,ROUND_OVER,250,9,4,793,
-555009689,Descent2e,0,ROUND_OVER,122,10,4,794,
-555009689,Descent2e,1,ROUND_OVER,166,10,4,794,
-555009689,Descent2e,2,ROUND_OVER,211,9,4,794,
-555009689,Descent2e,3,ROUND_OVER,255,9,4,794,
-2143600459,Descent2e,0,ROUND_OVER,120,10,4,795,
-2143600459,Descent2e,1,ROUND_OVER,152,10,4,795,
-2143600459,Descent2e,2,ROUND_OVER,202,10,4,795,
-2143600459,Descent2e,3,ROUND_OVER,247,10,4,795,
1068655429,Descent2e,0,ROUND_OVER,83,9,4,796,
1068655429,Descent2e,1,ROUND_OVER,135,10,4,796,
1068655429,Descent2e,2,ROUND_OVER,179,10,4,796,
1068655429,Descent2e,3,ROUND_OVER,230,10,4,796,
-518190764,Descent2e,0,ROUND_OVER,87,10,4,797,
-518190764,Descent2e,1,ROUND_OVER,145,9,4,797,
-518190764,Descent2e,2,ROUND_OVER,188,9,4,797,
-518190764,Descent2e,3,ROUND_OVER,235,8,4,797,
-47548423,Descent2e,0,ROUND_OVER,109,10,4,798,
-47548423,Descent2e,1,ROUND_OVER,151,10,4,798,
-47548423,Descent2e,2,ROUND_OVER,173,8,4,798,
159254260,Descent2e,0,ROUND_OVER,96,10,4,799,
159254260,Descent2e,1,ROUND_OVER,127,10,4,799,
159254260,Descent2e,2,ROUND_OVER,172,10,4,799,
159254260,Descent2e,3,ROUND_OVER,215,10,4,799,
1947433886,Descent2e,0,ROUND_OVER,88,9,4,800,
1947433886,Descent2e,1,ROUND_OVER,136,10,4,800,
1947433886,Descent2e,2,ROUND_OVER,183,10,4,800,
1947433886,Descent2e,3,ROUND_OVER,228,10,4,800,
1767686777,Descent2e,0,ROUND_OVER,102,10,4,801,
1767686777,Descent2e,1,ROUND_OVER,149,10,4,801,
1767686777,Descent2e,2,ROUND_OVER,195,10,4,801,
1767686777,Descent2e,3,ROUND_OVER,241,10,4,801,
1767686777,Descent2e,4,ROUND_OVER,287,10,4,801,
984221742,Descent2e,0,ROUND_OVER,103,10,4,802,
984221742,Descent2e,1,ROUND_OVER,170,10,4,802,
984221742,Descent2e,2,ROUND_OVER,212,9,4,802,
984221742,Descent2e,3,ROUND_OVER,244,8,4,802,
984221742,Descent2e,4,ROUND_OVER,281,8,4,802,
-1862561990,Descent2e,0,ROUND_OVER,95,9,4,803,
-1862561990,Descent2e,1,ROUND_OVER,145,10,4,803,
-1862561990,Descent2e,2,ROUND_OVER,178,10,4,803,
-1862561990,Descent2e,3,ROUND_OVER,216,9,4,803,
633899036,Descent2e,0,ROUND_OVER,95,10,4,804,
633899036,Descent2e,1,ROUND_OVER,134,10,4,804,
633899036,Descent2e,2,ROUND_OVER,175,10,4,804,
633899036,Descent2e,3,ROUND_OVER,222,9,4,804,
1602133398,Descent2e,0,ROUND_OVER,103,9,4,805,
1602133398,Descent2e,1,ROUND_OVER,152,10,4,805,
1602133398,Descent2e,2,ROUND_OVER,205,10,4,805,
1602133398,Descent2e,3,ROUND_OVER,255,10,4,805,
1602133398,Descent2e,4,ROUND_OVER,288,9,4,805,
1940783386,Descent2e,0,ROUND_OVER,96,9,4,806,
1940783386,Descent2e,1,ROUND_OVER,151,10,4,806,
1940783386,Descent2e,2,ROUND_OVER,197,10,4,806,
1940783386,Descent2e,3,ROUND_OVER,238,10,4,806,
1940783386,Descent2e,4,ROUND_OVER,288,10,4,806,
1529326549,Descent2e,0,ROUND_OVER,117,10,4,807,
1529326549,Descent2e,1,ROUND_OVER,155,10,4,807,
1529326549,Descent2e,2,ROUND_OVER,196,10,4,807,
1529326549,Descent2e,3,ROUND_OVER,244,9,4,807,
145702989,Descent2e,0,ROUND_OVER,104,10,4,808,
145702989,Descent2e,1,ROUND_OVER,141,10,4,808,
145702989,Descent2e,2,ROUND_OVER,180,10,4,808,
145702989,Descent2e,3,ROUND_OVER,213,9,4,808,
558256985,Descent2e,0,ROUND_OVER,102,10,4,809,
558256985,Descent2e,1,ROUND_OVER,156,10,4,809,
558256985,Descent2e,2,ROUND_OVER,194,9,4,809,
558256985,Descent2e,3,ROUND_OVER,233,8,4,809,
-449330880,Descent2e,0,ROUND_OVER,95,9,4,810,
-449330880,Descent2e,1,ROUND_OVER,139,10,4,810,
-449330880,Descent2e,2,ROUND_OVER,185,10,4,810,
-449330880,Descent2e,3,ROUND_OVER,237,9,4,810,
-449330880,Descent2e,4,ROUND_OVER,277,9,4,810,
1580692316,Descent2e,0,ROUND_OVER,100,10,4,811,
1580692316,Descent2e,1,ROUND_OVER,146,10,4,811,
1580692316,Descent2e,2,ROUND_OVER,191,10,4,811,
1580692316,Descent2e,3,ROUND_OVER,237,10,4,811,
1580692316,Descent2e,4,ROUND_OVER,283,9,4,811,
-1708520629,Descent2e,0,ROUND_OVER,110,10,4,812,
-1708520629,Descent2e,1,ROUND_OVER,156,10,4,812,
-1708520629,Descent2e,2,ROUND_OVER,206,10,4,812,
-1708520629,Descent2e,3,ROUND_OVER,249,10,4,812,
111120336,Descent2e,0,ROUND_OVER,93,10,4,813,
111120336,Descent2e,1,ROUND_OVER,139,9,4,813,
111120336,Descent2e,2,ROUND_OVER,176,9,4,813,
111120336,Descent2e,3,ROUND_OVER,217,8,4,813,
-1419244200,Descent2e,0,ROUND_OVER,112,10,4,814,
-1419244200,Descent2e,1,ROUND_OVER,146,10,4,814,
-1419244200,Descent2e,2,ROUND_OVER,207,10,4,814,
-1419244200,Descent2e,3,ROUND_OVER,251,9,4,814,
-1908641243,Descent2e,0,ROUND_OVER,104,10,4,815,
-1908641243,Descent2e,1,ROUND_OVER,153,9,4,815,
-1908641243,Descent2e,2,ROUND_OVER,179,8,4,815,
638731805,Descent2e,0,ROUND_OVER,95,8,4,816,
638731805,Descent2e,1,ROUND_OVER,159,10,4,816,
638731805,Descent2e,2,ROUND_OVER,203,10,4,816,
638731805,Descent2e,3,ROUND_OVER,246,10,4,816,
638731805,Descent2e,4,ROUND_OVER,280,9,4,816,
-1003240712,Descent2e,0,ROUND_OVER,95,10,4,817,
-1003240712,Descent2e,1,ROUND_OVER,141,10,4,817,
-1003240712,Descent2e,2,ROUND_OVER,184,10,4,817,
-1003240712,Descent2e,3,ROUND_OVER,221,9,4,817,
-1003240712,Descent2e,4,ROUND_OVER,258,8,4,817,
-182593711,Descent2e,0,ROUND_OVER,100,10,4,818,
-182593711,Descent2e,1,ROUND_OVER,166,10,4,818,
-182593711,Descent2e,2,ROUND_OVER,200,10,4,818,
-182593711,Descent2e,3,ROUND_OVER,244,10,4,818,
1849491193,Descent2e,0,ROUND_OVER,107,10,4,819,
1849491193,Descent2e,1,ROUND_OVER,165,10,4,819,
1849491193,Descent2e,2,ROUND_OVER,214,10,4,819,
1849491193,Descent2e,3,ROUND_OVER,259,10,4,819,
1849491193,Descent2e,4,ROUND_OVER,310,10,4,819,
-1742861219,Descent2e,0,ROUND_OVER,126,10,4,820,
-1742861219,Descent2e,1,ROUND_OVER,169,10,4,820,
-1742861219,Descent2e,2,ROUND_OVER,211,10,4,820,
-1742861219,Descent2e,3,ROUND_OVER,255,10,4,820,
892593811,Descent2e,0,ROUND_OVER,90,10,4,821,
892593811,Descent2e,1,ROUND_OVER,141,10,4,821,
892593811,Descent2e,2,ROUND_OVER,190,10,4,821,
892593811,Descent2e,3,ROUND_OVER,241,10,4,821,
1846276504,Descent2e,0,ROUND_OVER,113,9,4,822,
1846276504,Descent2e,1,ROUND_OVER,171,9,4,822,
1846276504,Descent2e,2,ROUND_OVER,209,9,4,822,
1846276504,Descent2e,3,ROUND_OVER,249,9,4,822,
1846276504,Descent2e,4,ROUND_OVER,293,9,4,822,
-181360885,Descent2e,0,ROUND_OVER,114,10,4,823,
-181360885,Descent2e,1,ROUND_OVER,144,10,4,823,
-181360885,Descent2e,2,ROUND_OVER,181,9,4,823,
-181360885,Descent2e,3,ROUND_OVER,222,9,4,823,
-515414246,Descent2e,0,ROUND_OVER,104,10,4,824,
-515414246,Descent2e,1,ROUND_OVER,149,10,4,824,
-515414246,Descent2e,2,ROUND_OVER,206,10,4,824,
-515414246,Descent2e,3,ROUND_OVER,255,10,4,824,
781733181,Descent2e,0,ROUND_OVER,70,10,4,825,
781733181,Descent2e,1,ROUND_OVER,127,8,4,825,
781733181,Descent2e,2,ROUND_OVER,161,10,4,825,
781733181,Descent2e,3,ROUND_OVER,207,10,4,825,
781733181,Descent2e,4,ROUND_OVER,246,9,4,825,
-1017105766,Descent2e,0,ROUND_OVER,118,10,4,826,
-1017105766,Descent2e,1,ROUND_OVER,153,10,4,826,
-1017105766,Descent2e,2,ROUND_OVER,205,10,4,826,
-1017105766,Descent2e,3,ROUND_OVER,249,10,4,826,
1757603109,Descent2e,0,ROUND_OVER,85,10,4,827,
1757603109,Descent2e,1,ROUND_OVER,159,10,4,827,
1757603109,Descent2e,2,ROUND_OVER,201,9,4,827,
1757603109,Descent2e,3,ROUND_OVER,241,8,4,827,
154994175,Descent2e,0,ROUND_OVER,122,9,4,828,
154994175,Descent2e,1,ROUND_OVER,161,10,4,828,
154994175,Descent2e,2,ROUND_OVER,231,10,4,828,
154994175,Descent2e,3,ROUND_OVER,293,10,4,828,
396742337,Descent2e,0,ROUND_OVER,110,10,4,829,
396742337,Descent2e,1,ROUND_OVER,150,10,4,829,
396742337,Descent2e,2,ROUND_OVER,191,9,4,829,
396742337,Descent2e,3,ROUND_OVER,239,9,4,829,
-272970616,Descent2e,0,ROUND_OVER,121,10,4,830,
-272970616,Descent2e,1,ROUND_OVER,157,9,4,830,
-272970616,Descent2e,2,ROUND_OVER,181,8,4,830,
-819095517,Descent2e,0,ROUND_OVER,109,10,4,831,
-819095517,Descent2e,1,ROUND_OVER,145,10,4,831,
-819095517,Descent2e,2,ROUND_OVER,200,10,4,831,
-819095517,Descent2e,3,ROUND_OVER,248,10,4,831,
-1178409292,Descent2e,0,ROUND_OVER,102,10,4,832,
-1178409292,Descent2e,1,ROUND_OVER,133,9,4,832,
-1178409292,Descent2e,2,ROUND_OVER,162,8,4,832,
-1178409292,Descent2e,3,ROUND_OVER,188,8,4,832,
547939752,Descent2e,0,ROUND_OVER,88,10,4,833,
547939752,Descent2e,1,ROUND_OVER,134,9,4,833,
547939752,Descent2e,2,ROUND_OVER,182,9,4,833,
547939752,Descent2e,3,ROUND_OVER,216,8,4,833,
547939752,Descent2e,4,ROUND_OVER,251,8,4,833,
1104993625,Descent2e,0,ROUND_OVER,122,10,4,834,
1104993625,Descent2e,1,ROUND_OVER,161,10,4,834,
1104993625,Descent2e,2,ROUND_OVER,205,9,4,834,
1104993625,Descent2e,3,ROUND_OVER,255,9,4,834,
-660607835,Descent2e,0,ROUND_OVER,79,10,4,835,
-660607835,Descent2e,1,ROUND_OVER,121,7,4,835,
-660607835,Descent2e,2,ROUND_OVER,158,8,4,835,
-660607835,Descent2e,3,ROUND_OVER,203,8,4,835,
-1620341116,Descent2e,0,ROUND_OVER,126,9,4,836,
-1620341116,Descent2e,1,ROUND_OVER,185,10,4,836,
-1620341116,Descent2e,2,ROUND_OVER,228,10,4,836,
-1620341116,Descent2e,3,ROUND_OVER,279,10,4,836,
919376403,Descent2e,0,ROUND_OVER,105,10,4,837,
919376403,Descent2e,1,ROUND_OVER,144,9,4,837,
919376403,Descent2e,2,ROUND_OVER,171,9,4,837,
919376403,Descent2e,3,ROUND_OVER,192,8,4,837,
845249300,Descent2e,0,ROUND_OVER,85,10,4,838,
845249300,Descent2e,1,ROUND_OVER,131,10,4,838,
845249300,Descent2e,2,ROUND_OVER,172,10,4,838,
845249300,Descent2e,3,ROUND_OVER,203,9,4,838,
845249300,Descent2e,4,ROUND_OVER,243,9,4,838,
1723706879,Descent2e,0,ROUND_OVER,111,9,4,839,
1723706879,Descent2e,1,ROUND_OVER,161,10,4,839,
1723706879,Descent2e,2,ROUND_OVER,214,10,4,839,
1723706879,Descent2e,3,ROUND_OVER,251,9,4,839,
-1233601985,Descent2e,0,ROUND_OVER,125,10,4,840,
-1233601985,Descent2e,1,ROUND_OVER,164,10,4,840,
-1233601985,Descent2e,2,ROUND_OVER,197,10,4,840,
-1233601985,Descent2e,3,ROUND_OVER,242,10,4,840,
2080118218,Descent2e,0,ROUND_OVER,85,10,4,841,
2080118218,Descent2e,1,ROUND_OVER,134,9,4,841,
2080118218,Descent2e,2,ROUND_OVER,166,8,4,841,
-129712049,Descent2e,0,ROUND_OVER,114,10,4,842,
-129712049,Descent2e,1,ROUND_OVER,163,10,4,842,
-129712049,Descent2e,2,ROUND_OVER,196,9,4,842,
-129712049,Descent2e,3,ROUND_OVER,236,9,4,842,
554578548,Descent2e,0,ROUND_OVER,103,10,4,843,
554578548,Descent2e,1,ROUND_OVER,161,10,4,843,
554578548,Descent2e,2,ROUND_OVER,203,10,4,843,
554578548,Descent2e,3,ROUND_OVER,240,10,4,843,
554578548,Descent2e,4,ROUND_OVER,284,10,4,843,
-29579167,Descent2e,0,ROUND_OVER,117,10,4,844,
-29579167,Descent2e,1,ROUND_OVER,153,10,4,844,
-29579167,Descent2e,2,ROUND_OVER,217,10,4,844,
-29579167,Descent2e,3,ROUND_OVER,265,10,4,844,
-1592009324,Descent2e,0,ROUND_OVER,116,10,4,845,
-1592009324,Descent2e,1,ROUND_OVER,150,9,4,845,
-1592009324,Descent2e,2,ROUND_OVER,193,9,4,845,
-1592009324,Descent2e,3,ROUND_OVER,230,9,4,845,
103849202,Descent2e,0,ROUND_OVER,110,10,4,846,
103849202,Descent2e,1,ROUND_OVER,154,9,4,846,
103849202,Descent2e,2,ROUND_OVER,185,9,4,846,
103849202,Descent2e,3,ROUND_OVER,221,8,4,846,
1056003748,Descent2e,0,ROUND_OVER,103,10,4,847,
1056003748,Descent2e,1,ROUND_OVER,145,9,4,847,
1056003748,Descent2e,2,ROUND_OVER,177,8,4,847,
-146579085,Descent2e,0,ROUND_OVER,104,10,4,848,
-146579085,Descent2e,1,ROUND_OVER,134,10,4,848,
-146579085,Descent2e,2,ROUND_OVER,175,10,4,848,
-146579085,Descent2e,3,ROUND_OVER,216,9,4,848,
685190088,Descent2e,0,ROUND_OVER,107,10,4,849,
685190088,Descent2e,1,ROUND_OVER,145,9,4,849,
685190088,Descent2e,2,ROUND_OVER,203,10,4,849,
685190088,Descent2e,3,ROUND_OVER,246,9,4,849,
-608211136,Descent2e,0,ROUND_OVER,122,10,4,850,
-608211136,Descent2e,1,ROUND_OVER,175,10,4,850,
-608211136,Descent2e,2,ROUND_OVER,219,10,4,850,
-608211136,Descent2e,3,ROUND_OVER,263,10,4,850,
-31179710,Descent2e,0,ROUND_OVER,127,10,4,851,
-31179710,Descent2e,1,ROUND_OVER,161,10,4,851,
-31179710,Descent2e,2,ROUND_OVER,206,10,4,851,
-31179710,Descent2e,3,ROUND_OVER,250,9,4,851,
1126015665,Descent2e,0,ROUND_OVER,129,10,4,852,
1126015665,Descent2e,1,ROUND_OVER,168,10,4,852,
1126015665,Descent2e,2,ROUND_OVER,212,10,4,852,
1126015665,Descent2e,3,ROUND_OVER,258,10,4,852,
1191532579,Descent2e,0,ROUND_OVER,90,9,4,853,
1191532579,Descent2e,1,ROUND_OVER,128,10,4,853,
1191532579,Descent2e,2,ROUND_OVER,179,10,4,853,
1191532579,Descent2e,3,ROUND_OVER,225,10,4,853,
-899634920,Descent2e,0,ROUND_OVER,83,10,4,854,
-899634920,Descent2e,1,ROUND_OVER,143,10,4,854,
-899634920,Descent2e,2,ROUND_OVER,177,9,4,854,
-899634920,Descent2e,3,ROUND_OVER,200,8,4,854,
927383561,Descent2e,0,ROUND_OVER,87,10,4,855,
927383561,Descent2e,1,ROUND_OVER,137,9,4,855,
927383561,Descent2e,2,ROUND_OVER,164,8,4,855,
927383561,Descent2e,3,ROUND_OVER,193,8,4,855,
505237228,Descent2e,0,ROUND_OVER,83,10,4,856,
505237228,Descent2e,1,ROUND_OVER,122,8,4,856,
505237228,Descent2e,2,ROUND_OVER,157,8,4,856,
-847071012,Descent2e,0,ROUND_OVER,114,10,4,857,
-847071012,Descent2e,1,ROUND_OVER,159,10,4,857,
-847071012,Descent2e,2,ROUND_OVER,178,8,4,857,
-847071012,Descent2e,3,ROUND_OVER,203,8,4,857,
-443808393,Descent2e,0,ROUND_OVER,120,10,4,858,
-443808393,Descent2e,1,ROUND_OVER,151,10,4,858,
-443808393,Descent2e,2,ROUND_OVER,208,10,4,858,
-443808393,Descent2e,3,ROUND_OVER,242,10,4,858,
1936579312,Descent2e,0,ROUND_OVER,79,10,4,859,
1936579312,Descent2e,1,ROUND_OVER,118,10,4,859,
1936579312,Descent2e,2,ROUND_OVER,153,9,4,859,
1936579312,Descent2e,3,ROUND_OVER,179,9,4,859,
1936579312,Descent2e,4,ROUND_OVER,204,8,4,859,
-974288463,Descent2e,0,ROUND_OVER,106,10,4,860,
-974288463,Descent2e,1,ROUND_OVER,146,10,4,860,
-974288463,Descent2e,2,ROUND_OVER,174,9,4,860,
-974288463,Descent2e,3,ROUND_OVER,220,9,4,860,
-1064924938,Descent2e,0,ROUND_OVER,112,10,4,861,
-1064924938,Descent2e,1,ROUND_OVER,162,9,4,861,
-1064924938,Descent2e,2,ROUND_OVER,204,9,4,861,
-1064924938,Descent2e,3,ROUND_OVER,223,8,4,861,
-2051796416,Descent2e,0,ROUND_OVER,102,10,4,862,
-2051796416,Descent2e,1,ROUND_OVER,157,10,4,862,
-2051796416,Descent2e,2,ROUND_OVER,213,10,4,862,
-2051796416,Descent2e,3,ROUND_OVER,262,10,4,862,
-1914805605,Descent2e,0,ROUND_OVER,119,10,4,863,
-1914805605,Descent2e,1,ROUND_OVER,163,9,4,863,
-1914805605,Descent2e,2,ROUND_OVER,191,9,4,863,
-1914805605,Descent2e,3,ROUND_OVER,211,8,4,863,
569303211,Descent2e,0,ROUND_OVER,95,10,4,864,
569303211,Descent2e,1,ROUND_OVER,146,9,4,864,
569303211,Descent2e,2,ROUND_OVER,180,9,4,864,
569303211,Descent2e,3,ROUND_OVER,217,9,4,864,
-1287626796,Descent2e,0,ROUND_OVER,96,9,4,865,
-1287626796,Descent2e,1,ROUND_OVER,152,10,4,865,
-1287626796,Descent2e,2,ROUND_OVER,206,10,4,865,
-1287626796,Descent2e,3,ROUND_OVER,265,10,4,865,
-986639809,Descent2e,0,ROUND_OVER,112,10,4,866,
-986639809,Descent2e,1,ROUND_OVER,153,10,4,866,
-986639809,Descent2e,2,ROUND_OVER,209,10,4,866,
-986639809,Descent2e,3,ROUND_OVER,261,10,4,866,
-1093739243,Descent2e,0,ROUND_OVER,121,10,4,867,
-1093739243,Descent2e,1,ROUND_OVER,156,10,4,867,
-1093739243,Descent2e,2,ROUND_OVER,199,9,4,867,
-1093739243,Descent2e,3,ROUND_OVER,244,9,4,867,
-1109252283,Descent2e,0,ROUND_OVER,100,9,4,868,
