GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,RoundCounter(RoundCounter),Kills(Barghest Minion 1),Kills(Hero 1),Kills(Barghest Minion 3),Kills(Barghest Minion 2),Kills(Hero 3),Kills(Hero 2),Kills(Hero 4),Kills(Goblin Minion 3),Kills(Goblin Minion 4),Kills(Goblin Minion 1),Kills(Goblin Minion 2),Kills(Goblin Master),Kills(Barghest Master),Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master),HealthPoints(Hero 1 HP),HealthPoints(Goblin Master HP),HealthPoints(Overlord Fatigue),HealthPoints(Goblin Minion 1 HP),HealthPoints(Goblin Minion 2 HP),HealthPoints(Hero 3 HP),HealthPoints(Hero 4 HP),HealthPoints(Goblin Minion 3 HP),HealthPoints(Goblin Minion 4 HP),HealthPoints(Hero 2 HP),HealthPoints(Barghest Minion 2 HP),HealthPoints(Barghest Minion 1 HP),HealthPoints(Barghest Minion 3 HP),HealthPoints(Barghest Master HP),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(Player-3),GameScore(Player-2),GameScore(PlayerName-1),GameScore(PlayerName-2),GameScore(PlayerName-3)
-896255439,Descent2e,2,ROUND_OVER,183,10,4,279,,,,,,,,,,,,,,,"(10,5)","(5,3)",,"(11,4)","(7,3)","(5,6)",,"(4,14)",,"(5,15)","(6,14)","(4,15)","(6,5)",8,4,5,2,2,8,,2,,9,6,6,,3,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
-896255439,Descent2e,3,ROUND_OVER,235,9,4,279,,,,,,,,,,,,,,Barghest master (34461995) defeated by Tomble Burrowell (34461917),"(10,5)","(4,4)",,"(11,4)","(9,5)","(9,4)",,"(4,14)",,"(5,15)","(6,14)","(4,15)",Dead,8,4,7,2,2,8,,2,,9,6,6,,Dead,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
-549546384,Descent2e,0,ROUND_OVER,89,10,4,280,,,,,,,,,,,,,,,"(6,2)","(4,5)",,"(10,4)","(5,8)","(6,5)",,"(4,9)",,"(4,7)","(5,10)","(5,14)","(8,3)",10,1,1,2,2,8,,2,,8,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-549546384,Descent2e,1,ROUND_OVER,133,10,4,280,,,,,,,,,,,,,,,"(6,2)","(5,4)",,"(10,4)","(5,5)","(6,5)",,"(3,15)",,"(5,11)","(4,14)","(5,14)","(8,3)",10,1,3,1,2,8,,2,,8,6,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-549546384,Descent2e,2,ROUND_OVER,187,10,4,280,,,,,,,,,,,,,,,"(6,2)","(9,5)",,"(10,4)","(7,3)","(7,5)",,"(3,15)",,"(6,14)","(4,14)","(5,14)","(8,3)",7,1,5,1,2,3,,2,,8,6,6,,8,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
-549546384,Descent2e,3,ROUND_OVER,239,10,4,280,,,,,,,,,,,,,,,"(6,2)","(8,2)",,"(11,5)","(6,4)","(7,5)",,"(3,15)",,"(6,14)","(4,14)","(5,14)","(8,3)",5,1,7,1,2,3,,2,,8,6,5,,8,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
1198075658,Descent2e,0,ROUND_OVER,106,10,4,281,,,,,,,,,,,,,,,"(9,2)","(5,6)",,"(6,3)","(4,5)","(5,4)",,"(5,15)",,"(4,14)","(4,13)","(5,12)","(6,5)",8,4,1,2,2,12,,2,,11,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
1198075658,Descent2e,1,ROUND_OVER,138,10,4,281,,,,,,,,,,,,,,,"(9,2)","(5,6)",,"(6,3)","(5,4)","(5,5)",,"(5,15)",,"(4,14)","(5,16)","(4,16)","(6,5)",8,4,3,2,2,12,,2,,10,6,6,,5,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
1198075658,Descent2e,2,ROUND_OVER,186,10,4,281,,,,,,,,,,,,,,,"(9,2)","(4,7)",,"(7,2)","(5,4)","(5,5)",,"(5,15)",,"(4,14)","(5,16)","(4,16)","(6,5)",8,4,5,1,2,12,,2,,9,6,6,,5,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
1198075658,Descent2e,3,ROUND_OVER,232,9,4,281,,,,,,,,,,,Goblin Archer minion 1 (34725271) defeated by Tomble Burrowell (34725222),,,,"(9,2)","(7,5)",,"(7,2)","(5,6)","(6,4)",,"(10,4)",,"(5,16)","(5,15)","(4,16)","(6,5)",8,4,7,2,2,12,,2,,6,6,6,,2,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
15182467,Descent2e,0,ROUND_OVER,111,10,4,282,,,,,,,,,,,,,,,"(8,2)","(10,6)",,"(10,4)","(9,4)","(9,5)",,"(6,15)",,"(4,7)","(4,10)","(5,12)","(11,5)",10,4,1,2,2,9,,2,,10,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
15182467,Descent2e,1,ROUND_OVER,157,10,4,282,,,,,,,,,,,,,,,"(8,2)","(10,3)",,"(10,4)","(9,3)","(9,5)",,"(6,15)",,"(5,14)","(4,15)","(3,15)","(11,5)",10,4,3,2,2,6,,2,,10,5,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
15182467,Descent2e,2,ROUND_OVER,202,10,4,282,,,,,,,,,,,,,,,"(8,2)","(10,3)",,"(10,4)","(9,5)","(7,3)",,"(6,15)",,"(5,14)","(4,15)","(3,15)","(11,5)",10,4,5,2,2,8,,2,,5,3,6,,8,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
15182467,Descent2e,3,ROUND_OVER,250,10,4,282,,,,,,,,,,,,,,,"(8,2)","(10,6)",,"(10,4)","(9,4)","(7,3)",,"(6,15)",,"(5,14)","(4,15)","(3,15)","(11,5)",10,4,7,2,2,2,,2,,5,3,3,,8,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
1647649545,Descent2e,0,ROUND_OVER,100,10,4,283,,,,,,,,,,,,,,,"(11,4)","(6,5)",,"(7,4)","(7,3)","(6,4)",,"(5,10)",,"(5,11)","(4,16)","(4,9)","(10,3)",14,2,1,2,2,5,,2,,4,2,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
1647649545,Descent2e,1,ROUND_OVER,147,9,4,283,,,,,Barghest minion 2 (34979630) defeated by Grisban the Thirsty (34979532),,,,,,,,,,"(11,4)","(8,3)",,Dead,"(8,2)","(8,4)",,"(4,15)",,"(3,14)","(4,16)","(4,17)","(10,3)",14,2,3,2,2,5,,2,,4,Dead,6,,6,0.0,OSLA,1.1904761904761907,0.5952380952380953,-1.1904761904761907,1.1904761904761907,1.1904761904761907,OSLA,OSLA,OSLA
1647649545,Descent2e,2,ROUND_OVER,172,8,4,283,,,,,,,,,,,,,,Barghest master (34979610) defeated by Widow Tarha (34979545),"(11,4)","(10,5)",,Dead,"(9,4)","(10,3)",,"(4,15)",,"(3,14)","(4,16)","(4,17)",Dead,10,2,5,2,2,5,,2,,4,Dead,2,,Dead,0.0,OSLA,3.0952380952380953,1.5476190476190477,-3.0952380952380953,3.0952380952380953,3.0952380952380953,OSLA,OSLA,OSLA
126951839,Descent2e,0,ROUND_OVER,105,10,4,284,,Barghest minion 1 (34979620) defeated by Grisban the Thirsty (34979532),,,,,,,,,,,,,"(7,3)","(4,7)",,"(6,5)","(5,7)","(5,5)",,"(5,6)",,"(4,12)","(5,12)","(3,15)","(9,6)",8,4,1,2,2,9,,2,,10,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
126951839,Descent2e,1,ROUND_OVER,154,10,4,284,,,,,,,,,,,,,,,"(7,3)","(4,3)",,"(6,5)","(4,7)","(5,5)",,"(3,14)",,"(4,15)","(6,15)","(3,15)","(9,6)",8,4,3,2,2,12,,2,,10,3,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
126951839,Descent2e,2,ROUND_OVER,195,9,4,284,,,,,Barghest minion 2 (35081626) defeated by Tomble Burrowell (35081527),,,,,,,,,,"(7,3)","(5,4)",,Dead,"(6,5)","(8,4)",,"(3,14)",,"(4,15)","(6,15)","(3,15)","(9,6)",8,4,5,2,2,12,,2,,10,Dead,4,,8,0.4761904761904763,OSLA,-0.23809523809523814,-0.11904761904761907,0.23809523809523814,-0.23809523809523814,-0.23809523809523814,OSLA,OSLA,OSLA
126951839,Descent2e,3,ROUND_OVER,239,9,4,284,,,,,,,,,,,,,,,"(7,3)","(8,6)",,Dead,"(7,2)","(8,4)",,"(3,14)",,"(4,15)","(6,15)","(3,15)","(9,6)",8,4,7,2,2,9,,2,,10,Dead,4,,7,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
-1203609223,Descent2e,0,ROUND_OVER,87,10,4,285,,,,,,,,,,,,,,,"(9,4)","(4,6)",,"(10,5)","(3,6)","(5,6)",,"(4,15)",,"(3,10)","(5,9)","(4,12)","(6,4)",8,4,1,2,2,10,,2,,10,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-1203609223,Descent2e,1,ROUND_OVER,131,10,4,285,,,,,,,,,,,,,,,"(9,4)","(4,6)",,"(10,5)","(5,4)","(5,6)",,"(4,15)",,"(4,14)","(6,14)","(5,15)","(6,4)",8,3,3,2,2,10,,2,,10,6,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-1203609223,Descent2e,2,ROUND_OVER,172,10,4,285,,,,,,,,,,,,,,,"(9,4)","(4,6)",,"(10,5)","(5,3)","(5,6)",,"(4,15)",,"(4,14)","(6,14)","(5,15)","(6,4)",8,3,5,2,2,10,,2,,10,6,6,,6,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
-1203609223,Descent2e,3,ROUND_OVER,230,10,4,285,,,,,,,,,,,,,,,"(9,4)","(7,4)",,"(10,5)","(5,3)","(5,6)",,"(4,15)",,"(4,14)","(6,14)","(5,15)","(6,4)",8,3,7,2,2,10,,2,,10,6,5,,6,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
-1323214870,Descent2e,0,ROUND_OVER,108,10,4,286,,,,,,,,,,,,,,,"(7,2)","(6,3)",,"(9,4)","(5,4)","(8,3)",,"(4,7)",,"(3,11)","(5,9)","(4,14)","(10,3)",8,4,1,2,2,5,,2,,7,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-1323214870,Descent2e,1,ROUND_OVER,164,9,4,286,,Barghest minion 1 (35335472) defeated by Syndrael (35335384),,,,,,,,,,,,,"(9,4)","(8,4)",,Dead,"(7,2)","(8,2)",,"(3,16)",,"(5,14)","(6,14)","(4,14)","(10,3)",5,4,3,2,2,5,,2,,7,Dead,2,,8,0.0,OSLA,1.1904761904761907,0.5952380952380953,-1.1904761904761907,1.1904761904761907,1.1904761904761907,OSLA,OSLA,OSLA
-1323214870,Descent2e,2,ROUND_OVER,199,8,4,286,,Barghest minion 1 (35335482) defeated by Syndrael (35335384),,,,,Widow Tarha (35335411) defeated by Barghest master (35335462),,,,,,,,Dead,"(9,4)",,Dead,"(11,4)","(9,2)",,"(3,16)",,"(5,14)","(6,14)","(4,14)","(10,3)",5,4,5,2,2,0,,2,,7,Dead,Dead,,3,0.0,OSLA,1.4285714285714288,0.7142857142857144,-1.4285714285714288,1.4285714285714288,1.4285714285714288,OSLA,OSLA,OSLA
959109931,Descent2e,0,ROUND_OVER,94,10,4,287,,,,,,,,,,,,,,Barghest master (35335462) defeated by Syndrael (35335384),"(8,6)","(5,4)",,"(10,3)","(5,5)","(4,6)",,"(5,12)",,"(5,11)","(4,10)","(4,14)","(6,2)",10,2,1,2,2,10,,2,,14,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
959109931,Descent2e,1,ROUND_OVER,138,10,4,287,,,,,,,,,,,,,,,"(8,6)","(6,4)",,"(10,3)","(7,5)","(7,3)",,"(4,17)",,"(3,15)","(3,14)","(4,14)","(6,2)",10,2,3,2,2,10,,2,,11,6,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
959109931,Descent2e,2,ROUND_OVER,178,9,4,287,,,,,,,,,,,,,,Barghest master (35444395) defeated by Widow Tarha (35444317),"(8,6)","(8,3)",,"(10,3)","(7,5)","(9,4)",,"(4,17)",,"(3,15)","(3,14)","(4,14)",Dead,10,2,5,2,2,10,,2,,11,6,6,,Dead,0.4761904761904763,OSLA,-0.23809523809523814,-0.11904761904761907,0.23809523809523814,-0.23809523809523814,-0.23809523809523814,OSLA,OSLA,OSLA
959109931,Descent2e,3,ROUND_OVER,227,9,4,287,,,,,,,,,,,,,,,"(8,6)","(9,6)",,"(10,3)","(7,5)","(9,3)",,"(4,17)",,"(3,15)","(3,14)","(4,14)",Dead,10,2,7,2,2,10,,2,,11,6,6,,Dead,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
559022089,Descent2e,0,ROUND_OVER,101,10,4,288,,,,,,,,,,,,,,,"(7,2)","(4,6)",,"(6,4)","(6,2)","(5,4)",,"(5,14)",,"(3,14)","(5,15)","(5,12)","(11,5)",10,4,1,2,2,12,,2,,7,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
559022089,Descent2e,1,ROUND_OVER,129,10,4,288,,,,,,,,,,,,,,,"(7,2)","(4,6)",,"(6,4)","(7,5)","(6,3)",,"(5,14)",,"(3,14)","(5,15)","(6,14)","(11,5)",10,4,3,2,2,8,,2,,8,6,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
559022089,Descent2e,2,ROUND_OVER,171,10,4,288,,,,,,,,,,,,,,,"(7,2)","(4,6)",,"(6,4)","(7,4)","(6,2)",,"(5,14)",,"(3,14)","(5,15)","(6,14)","(11,5)",10,4,5,2,2,3,,2,,3,6,6,,8,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
559022089,Descent2e,3,ROUND_OVER,223,10,4,288,,,,,,,,,,,,,,,"(7,2)","(4,6)",,"(6,4)","(6,2)","(8,4)",,"(5,14)",,"(3,14)","(5,15)","(6,14)","(11,5)",10,4,7,2,2,3,,2,,3,6,6,,8,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
-1323421024,Descent2e,0,ROUND_OVER,105,9,4,289,,,,,,,,,Goblin Archer minion 3 (35676179) defeated by Grisban the Thirsty (35676110),,,,,,"(9,4)","(6,5)",,"(7,3)","(6,4)","(6,2)",,"(8,3)",,"(4,9)","(6,15)","(5,12)","(9,2)",14,4,1,2,2,10,,2,,8,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-1323421024,Descent2e,1,ROUND_OVER,152,9,4,289,,,,,Barghest minion 2 (35676209) defeated by Jain Fairwood (35676123),,,,,,,,,,"(9,4)","(6,3)",,Dead,"(8,4)","(6,2)",,"(5,8)",,"(4,14)","(6,15)","(4,16)","(9,2)",14,4,3,2,2,10,,2,,6,Dead,6,,8,0.0,OSLA,1.1904761904761907,0.5952380952380953,-1.1904761904761907,1.1904761904761907,1.1904761904761907,OSLA,OSLA,OSLA
-1323421024,Descent2e,2,ROUND_OVER,206,9,4,289,,,,,,,,,,,,,,,"(9,4)","(10,5)",,Dead,"(9,5)","(11,4)",,"(3,16)",,"(4,14)","(6,15)","(4,16)","(9,2)",14,4,5,2,2,10,,2,,6,Dead,6,,8,0.4761904761904763,OSLA,-0.23809523809523814,-0.11904761904761907,0.23809523809523814,-0.23809523809523814,-0.23809523809523814,OSLA,OSLA,OSLA
-1323421024,Descent2e,3,ROUND_OVER,249,9,4,289,,,,,,,,,,,,,,,"(9,4)","(8,4)",,Dead,"(9,5)","(8,2)",,"(3,16)",,"(4,14)","(6,15)","(4,16)","(9,2)",14,4,7,2,2,10,,2,,6,Dead,6,,3,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
806994786,Descent2e,0,ROUND_OVER,82,9,4,290,,,,,,,,,,,,Goblin Archer minion 2 (35809186) defeated by Grisban the Thirsty (35809128),,,"(9,2)","(4,6)",,"(9,4)","(8,8)","(5,5)",,"(8,3)",,"(4,9)","(3,7)","(5,12)","(7,3)",10,4,0,2,2,10,,2,,6,6,6,,8,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA
806994786,Descent2e,1,ROUND_OVER,143,9,4,290,,,,,,,,,,,,Goblin Archer minion 2 (35809196) defeated by Jain Fairwood (35809141),,,"(8,6)","(7,2)",,"(11,4)","(10,6)","(5,5)",,"(9,5)",,"(4,14)","(5,8)","(5,14)","(7,3)",7,4,1,2,2,10,,2,,6,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
806994786,Descent2e,2,ROUND_OVER,196,9,4,290,,,,,,,,,Goblin Archer minion 3 (35896879) defeated by Widow Tarha (35809155),,,,,,"(8,6)","(8,2)",,"(11,4)","(9,5)","(5,5)",,"(8,3)",,"(4,14)","(4,12)","(5,14)","(7,3)",7,4,3,2,2,10,,2,,6,6,6,,5,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
806994786,Descent2e,3,ROUND_OVER,247,9,4,290,,,,,Barghest minion 2 (35809226) defeated by Widow Tarha (35809155),,,,,,,,,,"(8,6)","(7,2)",,Dead,"(9,5)","(5,5)",,"(4,8)",,"(4,14)","(4,15)","(5,14)","(7,3)",6,4,5,2,2,6,,2,,6,Dead,6,,2,0.4761904761904763,OSLA,-0.23809523809523814,-0.11904761904761907,0.23809523809523814,-0.23809523809523814,-0.23809523809523814,OSLA,OSLA,OSLA
806994786,Descent2e,4,ROUND_OVER,286,8,4,290,,,,,,,,,Goblin Archer minion 3 (35930262) defeated by Jain Fairwood (35809141),,,,,,"(8,6)","(8,2)",,Dead,"(9,5)","(5,4)",,"(11,4)",,"(4,14)","(4,15)","(5,14)","(7,3)",2,4,7,2,2,4,,2,,6,Dead,6,,2,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
-1241361365,Descent2e,0,ROUND_OVER,91,10,4,291,,,,,,,,,,,,,,,"(11,4)","(6,4)",,"(8,4)","(7,4)","(5,4)",,"(4,10)",,"(5,11)","(5,9)","(6,14)","(7,2)",4,4,1,2,2,12,,2,,8,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-1241361365,Descent2e,1,ROUND_OVER,142,10,4,291,,,,,,,,,,,,,,,"(11,4)","(6,6)",,"(8,4)","(7,4)","(5,4)",,"(4,15)",,"(4,14)","(5,14)","(6,14)","(7,2)",8,4,3,2,2,12,,2,,8,6,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-1241361365,Descent2e,2,ROUND_OVER,179,10,4,291,,,,,,,,,,,,,,,"(11,4)","(7,5)",,"(8,4)","(7,4)","(5,4)",,"(4,15)",,"(4,14)","(5,14)","(6,14)","(7,2)",8,4,5,2,2,12,,2,,8,4,6,,8,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
-1241361365,Descent2e,3,ROUND_OVER,233,10,4,291,,,,,,,,,,,,,,,"(11,4)","(6,6)",,"(8,4)","(6,2)","(9,2)",,"(4,15)",,"(4,14)","(5,14)","(6,14)","(7,2)",8,4,7,2,2,12,,2,,8,4,5,,8,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
-1531078731,Descent2e,0,ROUND_OVER,106,10,4,292,,,,,,,,,,,,,,,"(10,5)","(8,3)",,"(7,2)","(5,4)","(9,10)",,"(3,7)",,"(4,10)","(4,9)","(4,14)","(11,4)",8,2,1,2,2,5,,2,,14,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-1531078731,Descent2e,1,ROUND_OVER,158,10,4,292,,,,,,,,,,,,,,,"(10,5)","(8,3)",,"(7,2)","(6,4)","(9,6)",,"(5,12)",,"(5,15)","(5,14)","(4,14)","(11,4)",8,2,3,2,2,2,,2,,14,3,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-1531078731,Descent2e,2,ROUND_OVER,208,10,4,292,,,,,,,Widow Tarha (36097575) defeated by Barghest minion 2 (36097646),,,,,,,,"(10,5)","(8,3)",,"(6,5)","(6,4)","(9,5)",,"(6,16)",,"(5,15)","(5,14)","(4,14)","(11,4)",8,2,5,2,2,0,,2,,14,1,6,,8,10.476190476190476,OSLA,-5.238095238095238,-2.619047619047619,5.238095238095238,-5.238095238095238,-5.238095238095238,OSLA,OSLA,OSLA
-1531078731,Descent2e,3,ROUND_OVER,245,10,4,292,,,,,,,Widow Tarha (36097575) defeated by Barghest minion 2 (36097646),,,,,,,,"(10,5)","(10,4)",,"(6,5)","(6,4)","(9,6)",,"(6,16)",,"(5,15)","(5,14)","(4,14)","(11,4)",4,2,7,2,2,0,,2,,14,1,6,,8,13.333333333333334,OSLA,-6.666666666666667,-3.3333333333333335,6.666666666666667,-6.666666666666667,-6.666666666666667,OSLA,OSLA,OSLA
1770981253,Descent2e,0,ROUND_OVER,120,10,4,293,,,,,,,,,,,,,,,"(10,4)","(8,8)",,"(9,6)","(8,10)","(5,4)",,"(4,13)",,"(5,12)","(5,15)","(4,12)","(7,3)",8,4,1,2,2,14,,1,,8,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
1770981253,Descent2e,1,ROUND_OVER,165,10,4,293,,,,,,,,,,,,,,,"(9,3)","(8,8)",,"(9,6)","(10,7)","(5,4)",,"(5,16)",,"(3,16)","(5,15)","(4,16)","(7,3)",8,4,3,2,2,14,,1,,8,6,6,,6,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
1770981253,Descent2e,2,ROUND_OVER,208,10,4,293,,,,,,,,,,,,,,,"(9,3)","(8,8)",,"(9,6)","(10,7)","(5,5)",,"(5,16)",,"(3,16)","(5,15)","(4,16)","(7,3)",8,4,5,2,2,14,,1,,8,6,6,,6,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
1770981253,Descent2e,3,ROUND_OVER,261,10,4,293,,,,,,,,,,,,,,,"(9,4)","(8,8)",,"(9,6)","(10,6)","(5,5)",,"(5,16)",,"(3,16)","(5,15)","(4,16)","(7,3)",8,4,7,2,2,14,,1,,8,4,6,,4,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
18914527,Descent2e,0,ROUND_OVER,95,10,4,294,,,,,,,,,,,,,,,"(6,2)","(6,4)",,"(10,4)","(4,8)","(9,2)",,"(3,10)",,"(4,9)","(5,10)","(4,14)","(11,4)",12,4,1,2,2,10,,2,,8,5,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
18914527,Descent2e,1,ROUND_OVER,160,10,4,294,,,,,,,,,,,,,,,"(6,2)","(7,3)",,"(10,4)","(7,2)","(9,2)",,"(5,15)",,"(3,14)","(4,15)","(4,14)","(11,4)",12,4,3,2,2,10,,2,,8,5,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
18914527,Descent2e,2,ROUND_OVER,206,10,4,294,,,,,,,,,,,,,,,"(6,2)","(7,3)",,"(10,4)","(7,2)","(9,2)",,"(5,15)",,"(3,14)","(4,15)","(4,14)","(11,4)",12,4,5,2,2,12,,2,,8,3,6,,8,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
18914527,Descent2e,3,ROUND_OVER,251,10,4,294,,,,,,,,,,,,,,,"(6,2)","(7,3)",,"(10,4)","(7,2)","(9,2)",,"(5,15)",,"(3,14)","(4,15)","(4,14)","(11,4)",12,4,7,2,2,12,,2,,8,1,6,,8,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
